id,disease_name,state,case_count,month,year,severity
1613,"Malaria","Karnataka",3903,5,2023,"High"
1614,"Malaria","Tamil Nadu",3018,5,2023,"High"
1615,"Malaria","Rajasthan",2753,5,2023,"Medium"
1616,"Malaria","Uttar Pradesh",728,5,2023,"Low"
1617,"Malaria","West Bengal",1849,5,2023,"Medium"
1618,"Malaria","Kerala",1470,5,2023,"Medium"
1619,"Malaria","Gujarat",3823,5,2023,"High"
1620,"Malaria","Madhya Pradesh",32,5,2023,"Low"
1621,"Influenza","Delhi",4543,5,2023,"High"
1622,"Influenza","Maharashtra",818,5,2023,"Low"
1623,"Influenza","Karnataka",1275,5,2023,"Medium"
1624,"Influenza","Tamil Nadu",688,5,2023,"Low"
1625,"Influenza","Rajasthan",99,5,2023,"Low"
1626,"Influenza","Uttar Pradesh",822,5,2023,"Low"
1627,"Influenza","West Bengal",3381,5,2023,"High"
1628,"Influenza","Kerala",3124,5,2023,"High"
1629,"Influenza","Gujarat",143,5,2023,"Low"
1630,"Influenza","Madhya Pradesh",1482,5,2023,"Medium"
1631,"COVID-19","Delhi",2307,5,2023,"Medium"
1632,"COVID-19","Maharashtra",104,5,2023,"Low"
1633,"COVID-19","Karnataka",561,5,2023,"Low"
1634,"COVID-19","Tamil Nadu",3982,5,2023,"High"
1635,"COVID-19","Rajasthan",1117,5,2023,"Medium"
1636,"COVID-19","Uttar Pradesh",2748,5,2023,"Medium"
1637,"COVID-19","West Bengal",3213,5,2023,"High"
1638,"COVID-19","Kerala",4426,5,2023,"High"
1639,"COVID-19","Gujarat",1915,5,2023,"Medium"
1640,"COVID-19","Madhya Pradesh",488,5,2023,"Low"
1641,"Typhoid","Delhi",2555,5,2023,"Medium"
1642,"Typhoid","Maharashtra",1478,5,2023,"Medium"
1643,"Typhoid","Karnataka",2031,5,2023,"Medium"
1644,"Typhoid","Tamil Nadu",2988,5,2023,"Medium"
1645,"Typhoid","Rajasthan",2933,5,2023,"Medium"
1646,"Typhoid","Uttar Pradesh",1914,5,2023,"Medium"
1647,"Typhoid","West Bengal",4227,5,2023,"High"
1648,"Typhoid","Kerala",2588,5,2023,"Medium"
1649,"Typhoid","Gujarat",1339,5,2023,"Medium"
1650,"Typhoid","Madhya Pradesh",4830,5,2023,"High"
1651,"Cholera","Delhi",2143,5,2023,"Medium"
1652,"Cholera","Maharashtra",1552,5,2023,"Medium"
1653,"Cholera","Karnataka",445,5,2023,"Low"
1654,"Cholera","Tamil Nadu",2794,5,2023,"Medium"
1655,"Cholera","Rajasthan",3227,5,2023,"High"
1656,"Cholera","Uttar Pradesh",96,5,2023,"Low"
1657,"Cholera","West Bengal",3217,5,2023,"High"
1658,"Cholera","Kerala",1302,5,2023,"Medium"
1659,"Cholera","Gujarat",3453,5,2023,"High"
1660,"Cholera","Madhya Pradesh",1624,5,2023,"Medium"
1661,"Tuberculosis","Delhi",2165,5,2023,"Medium"
1662,"Tuberculosis","Maharashtra",4394,5,2023,"High"
1663,"Tuberculosis","Karnataka",3763,5,2023,"High"
1664,"Tuberculosis","Tamil Nadu",1732,5,2023,"Medium"
1665,"Tuberculosis","Rajasthan",3953,5,2023,"High"
1666,"Tuberculosis","Uttar Pradesh",158,5,2023,"Low"
1667,"Tuberculosis","West Bengal",3501,5,2023,"High"
1668,"Tuberculosis","Kerala",4060,5,2023,"High"
1669,"Tuberculosis","Gujarat",191,5,2023,"Low"
1670,"Tuberculosis","Madhya Pradesh",4314,5,2023,"High"
1671,"Chikungunya","Delhi",3993,5,2023,"High"
1672,"Chikungunya","Maharashtra",1168,5,2023,"Medium"
1673,"Chikungunya","Karnataka",203,5,2023,"Low"
1674,"Chikungunya","Tamil Nadu",254,5,2023,"Low"
1675,"Chikungunya","Rajasthan",807,5,2023,"Low"
1676,"Chikungunya","Uttar Pradesh",4368,5,2023,"High"
1677,"Chikungunya","West Bengal",2911,5,2023,"Medium"
1678,"Chikungunya","Kerala",122,5,2023,"Low"
1679,"Chikungunya","Gujarat",2481,5,2023,"Medium"
1680,"Chikungunya","Madhya Pradesh",2472,5,2023,"Medium"
1681,"Hepatitis A","Delhi",4939,5,2023,"High"
1682,"Hepatitis A","Maharashtra",22,5,2023,"Low"
1683,"Hepatitis A","Karnataka",2599,5,2023,"Medium"
1684,"Hepatitis A","Tamil Nadu",3572,5,2023,"High"
1685,"Hepatitis A","Rajasthan",2895,5,2023,"Medium"
1686,"Hepatitis A","Uttar Pradesh",2898,5,2023,"Medium"
1687,"Hepatitis A","West Bengal",193,5,2023,"Low"
1688,"Hepatitis A","Kerala",4956,5,2023,"High"
1689,"Hepatitis A","Gujarat",1441,5,2023,"Medium"
1690,"Hepatitis A","Madhya Pradesh",1486,5,2023,"Medium"
1691,"Japanese Encephalitis","Delhi",1399,5,2023,"Medium"
1692,"Japanese Encephalitis","Maharashtra",2696,5,2023,"Medium"
1693,"Japanese Encephalitis","Karnataka",1871,5,2023,"Medium"
1694,"Japanese Encephalitis","Tamil Nadu",3906,5,2023,"High"
1695,"Japanese Encephalitis","Rajasthan",521,5,2023,"Low"
1696,"Japanese Encephalitis","Uttar Pradesh",2348,5,2023,"Medium"
1697,"Japanese Encephalitis","West Bengal",3697,5,2023,"High"
1698,"Japanese Encephalitis","Kerala",878,5,2023,"Low"
1699,"Japanese Encephalitis","Gujarat",4311,5,2023,"High"
1700,"Japanese Encephalitis","Madhya Pradesh",3984,5,2023,"High"
1701,"Dengue","Delhi",4797,6,2023,"High"
1702,"Dengue","Maharashtra",1714,6,2023,"Medium"
1703,"Dengue","Karnataka",1825,6,2023,"Medium"
1704,"Dengue","Tamil Nadu",1104,6,2023,"Medium"
1705,"Dengue","Rajasthan",2809,6,2023,"Medium"
1706,"Dengue","Uttar Pradesh",3718,6,2023,"High"
1707,"Dengue","West Bengal",4807,6,2023,"High"
1708,"Dengue","Kerala",2796,6,2023,"Medium"
1709,"Dengue","Gujarat",525,6,2023,"Low"
1710,"Dengue","Madhya Pradesh",74,6,2023,"Low"
1711,"Malaria","Delhi",859,6,2023,"Low"
1712,"Malaria","Maharashtra",2300,6,2023,"Medium"
1713,"Malaria","Karnataka",1073,6,2023,"Medium"
1714,"Malaria","Tamil Nadu",3526,6,2023,"High"
1715,"Malaria","Rajasthan",2349,6,2023,"Medium"
1716,"Malaria","Uttar Pradesh",888,6,2023,"Low"
1717,"Malaria","West Bengal",2909,6,2023,"Medium"
1718,"Malaria","Kerala",2570,6,2023,"Medium"
1719,"Malaria","Gujarat",2483,6,2023,"Medium"
1720,"Malaria","Madhya Pradesh",1456,6,2023,"Medium"
1721,"Influenza","Delhi",1969,6,2023,"Medium"
1722,"Influenza","Maharashtra",1174,6,2023,"Medium"
1723,"Influenza","Karnataka",1855,6,2023,"Medium"
1724,"Influenza","Tamil Nadu",4568,6,2023,"High"
1725,"Influenza","Rajasthan",4821,6,2023,"High"
1726,"Influenza","Uttar Pradesh",306,6,2023,"Low"
1727,"Influenza","West Bengal",2665,6,2023,"Medium"
1728,"Influenza","Kerala",4368,6,2023,"High"
1729,"Influenza","Gujarat",3707,6,2023,"High"
1730,"Influenza","Madhya Pradesh",3862,6,2023,"High"
1731,"COVID-19","Delhi",4693,6,2023,"High"
1732,"COVID-19","Maharashtra",4076,6,2023,"High"
1733,"COVID-19","Karnataka",3111,6,2023,"High"
1734,"COVID-19","Tamil Nadu",4482,6,2023,"High"
1735,"COVID-19","Rajasthan",2833,6,2023,"Medium"
1736,"COVID-19","Uttar Pradesh",3332,6,2023,"High"
1737,"COVID-19","West Bengal",1193,6,2023,"Medium"
1738,"COVID-19","Kerala",4910,6,2023,"High"
1739,"COVID-19","Gujarat",1933,6,2023,"Medium"
1740,"COVID-19","Madhya Pradesh",1792,6,2023,"Medium"
1741,"Typhoid","Delhi",4749,6,2023,"High"
1742,"Typhoid","Maharashtra",3842,6,2023,"High"
1743,"Typhoid","Karnataka",267,6,2023,"Low"
1744,"Typhoid","Tamil Nadu",4472,6,2023,"High"
1745,"Typhoid","Rajasthan",3729,6,2023,"High"
1746,"Typhoid","Uttar Pradesh",822,6,2023,"Low"
1747,"Typhoid","West Bengal",805,6,2023,"Low"
1748,"Typhoid","Kerala",3440,6,2023,"High"
1749,"Typhoid","Gujarat",3525,6,2023,"High"
1750,"Typhoid","Madhya Pradesh",4754,6,2023,"High"
1751,"Cholera","Delhi",4049,6,2023,"High"
1752,"Cholera","Maharashtra",2136,6,2023,"Medium"
1753,"Cholera","Karnataka",4443,6,2023,"High"
1754,"Cholera","Tamil Nadu",1206,6,2023,"Medium"
1755,"Cholera","Rajasthan",2087,6,2023,"Medium"
1756,"Cholera","Uttar Pradesh",4224,6,2023,"High"
1757,"Cholera","West Bengal",1157,6,2023,"Medium"
1758,"Cholera","Kerala",2122,6,2023,"Medium"
1759,"Cholera","Gujarat",2187,6,2023,"Medium"
1760,"Cholera","Madhya Pradesh",2588,6,2023,"Medium"
1761,"Tuberculosis","Delhi",2665,6,2023,"Medium"
1762,"Tuberculosis","Maharashtra",1926,6,2023,"Medium"
1763,"Tuberculosis","Karnataka",3029,6,2023,"High"
1764,"Tuberculosis","Tamil Nadu",2208,6,2023,"Medium"
1765,"Tuberculosis","Rajasthan",2069,6,2023,"Medium"
1766,"Tuberculosis","Uttar Pradesh",514,6,2023,"Low"
1767,"Tuberculosis","West Bengal",2027,6,2023,"Medium"
1768,"Tuberculosis","Kerala",4524,6,2023,"High"
1769,"Tuberculosis","Gujarat",1899,6,2023,"Medium"
1770,"Tuberculosis","Madhya Pradesh",2078,6,2023,"Medium"
1771,"Chikungunya","Delhi",3543,6,2023,"High"
1772,"Chikungunya","Maharashtra",116,6,2023,"Low"
1773,"Chikungunya","Karnataka",2503,6,2023,"Medium"
1774,"Chikungunya","Tamil Nadu",1562,6,2023,"Medium"
1775,"Chikungunya","Rajasthan",4273,6,2023,"High"
1776,"Chikungunya","Uttar Pradesh",80,6,2023,"Low"
1777,"Chikungunya","West Bengal",4465,6,2023,"High"
1778,"Chikungunya","Kerala",2702,6,2023,"Medium"
1779,"Chikungunya","Gujarat",3037,6,2023,"High"
1780,"Chikungunya","Madhya Pradesh",3876,6,2023,"High"
1781,"Hepatitis A","Delhi",2799,6,2023,"Medium"
1782,"Hepatitis A","Maharashtra",2250,6,2023,"Medium"
1783,"Hepatitis A","Karnataka",2401,6,2023,"Medium"
1784,"Hepatitis A","Tamil Nadu",1164,6,2023,"Medium"
1785,"Hepatitis A","Rajasthan",1283,6,2023,"Medium"
1786,"Hepatitis A","Uttar Pradesh",550,6,2023,"Low"
1787,"Hepatitis A","West Bengal",4679,6,2023,"High"
1788,"Hepatitis A","Kerala",4288,6,2023,"High"
1789,"Hepatitis A","Gujarat",5005,6,2023,"High"
1790,"Hepatitis A","Madhya Pradesh",490,6,2023,"Low"
1791,"Japanese Encephalitis","Delhi",3163,6,2023,"High"
1792,"Japanese Encephalitis","Maharashtra",4268,6,2023,"High"
1793,"Japanese Encephalitis","Karnataka",1243,6,2023,"Medium"
1794,"Japanese Encephalitis","Tamil Nadu",190,6,2023,"Low"
1795,"Japanese Encephalitis","Rajasthan",397,6,2023,"Low"
1796,"Japanese Encephalitis","Uttar Pradesh",2840,6,2023,"Medium"
1797,"Japanese Encephalitis","West Bengal",503,6,2023,"Low"
1798,"Japanese Encephalitis","Kerala",1554,6,2023,"Medium"
1799,"Japanese Encephalitis","Gujarat",2209,6,2023,"Medium"
1800,"Japanese Encephalitis","Madhya Pradesh",620,6,2023,"Low"
1801,"Dengue","Delhi",2033,7,2023,"Medium"
1802,"Dengue","Maharashtra",502,7,2023,"Low"
1803,"Dengue","Karnataka",207,7,2023,"Low"
1804,"Dengue","Tamil Nadu",1804,7,2023,"Medium"
1805,"Dengue","Rajasthan",4991,7,2023,"High"
1806,"Dengue","Uttar Pradesh",2106,7,2023,"Medium"
1807,"Dengue","West Bengal",3425,7,2023,"High"
1808,"Dengue","Kerala",2884,7,2023,"Medium"
1809,"Dengue","Gujarat",3275,7,2023,"High"
1810,"Dengue","Madhya Pradesh",4390,7,2023,"High"
1811,"Malaria","Delhi",2213,7,2023,"Medium"
1812,"Malaria","Maharashtra",2624,7,2023,"Medium"
1813,"Malaria","Karnataka",2061,7,2023,"Medium"
1814,"Malaria","Tamil Nadu",106,7,2023,"Low"
1815,"Malaria","Rajasthan",3123,7,2023,"High"
1816,"Malaria","Uttar Pradesh",2764,7,2023,"Medium"
1817,"Malaria","West Bengal",3617,7,2023,"High"
1818,"Malaria","Kerala",4790,7,2023,"High"
1819,"Malaria","Gujarat",3759,7,2023,"High"
1820,"Malaria","Madhya Pradesh",2208,7,2023,"Medium"
1821,"Influenza","Delhi",1935,7,2023,"Medium"
1822,"Influenza","Maharashtra",1146,7,2023,"Medium"
1823,"Influenza","Karnataka",1257,7,2023,"Medium"
1824,"Influenza","Tamil Nadu",1160,7,2023,"Medium"
1825,"Influenza","Rajasthan",1905,7,2023,"Medium"
1826,"Influenza","Uttar Pradesh",4094,7,2023,"High"
1827,"Influenza","West Bengal",623,7,2023,"Low"
1828,"Influenza","Kerala",3236,7,2023,"High"
1829,"Influenza","Gujarat",605,7,2023,"Low"
1830,"Influenza","Madhya Pradesh",538,7,2023,"Low"
1831,"COVID-19","Delhi",3241,7,2023,"High"
1832,"COVID-19","Maharashtra",452,7,2023,"Low"
1833,"COVID-19","Karnataka",2139,7,2023,"Medium"
1834,"COVID-19","Tamil Nadu",4710,7,2023,"High"
1835,"COVID-19","Rajasthan",3247,7,2023,"High"
1836,"COVID-19","Uttar Pradesh",4024,7,2023,"High"
1837,"COVID-19","West Bengal",1847,7,2023,"Medium"
1838,"COVID-19","Kerala",2234,7,2023,"Medium"
1839,"COVID-19","Gujarat",3601,7,2023,"High"
1840,"COVID-19","Madhya Pradesh",1956,7,2023,"Medium"
1841,"Typhoid","Delhi",1235,7,2023,"Medium"
1842,"Typhoid","Maharashtra",982,7,2023,"Low"
1843,"Typhoid","Karnataka",1309,7,2023,"Medium"
1844,"Typhoid","Tamil Nadu",792,7,2023,"Low"
1845,"Typhoid","Rajasthan",4445,7,2023,"High"
1846,"Typhoid","Uttar Pradesh",866,7,2023,"Low"
1847,"Typhoid","West Bengal",3881,7,2023,"High"
1848,"Typhoid","Kerala",2748,7,2023,"Medium"
1849,"Typhoid","Gujarat",1193,7,2023,"Medium"
1850,"Typhoid","Madhya Pradesh",4798,7,2023,"High"
1851,"Cholera","Delhi",1887,7,2023,"Medium"
1852,"Cholera","Maharashtra",1244,7,2023,"Medium"
1853,"Cholera","Karnataka",3285,7,2023,"High"
1854,"Cholera","Tamil Nadu",1370,7,2023,"Medium"
1855,"Cholera","Rajasthan",3649,7,2023,"High"
1856,"Cholera","Uttar Pradesh",3476,7,2023,"High"
1857,"Cholera","West Bengal",147,7,2023,"Low"
1858,"Cholera","Kerala",3350,7,2023,"High"
1859,"Cholera","Gujarat",2437,7,2023,"Medium"
1860,"Cholera","Madhya Pradesh",4160,7,2023,"High"
1861,"Tuberculosis","Delhi",2317,7,2023,"Medium"
1862,"Tuberculosis","Maharashtra",2802,7,2023,"Medium"
1863,"Tuberculosis","Karnataka",2243,7,2023,"Medium"
1864,"Tuberculosis","Tamil Nadu",3352,7,2023,"High"
1865,"Tuberculosis","Rajasthan",905,7,2023,"Low"
1866,"Tuberculosis","Uttar Pradesh",2182,7,2023,"Medium"
1867,"Tuberculosis","West Bengal",1053,7,2023,"Medium"
1868,"Tuberculosis","Kerala",2460,7,2023,"Medium"
1869,"Tuberculosis","Gujarat",3719,7,2023,"High"
1870,"Tuberculosis","Madhya Pradesh",2034,7,2023,"Medium"
1871,"Chikungunya","Delhi",435,7,2023,"Low"
1872,"Chikungunya","Maharashtra",3640,7,2023,"High"
1873,"Chikungunya","Karnataka",1875,7,2023,"Medium"
1874,"Chikungunya","Tamil Nadu",3030,7,2023,"High"
1875,"Chikungunya","Rajasthan",3925,7,2023,"High"
1876,"Chikungunya","Uttar Pradesh",2440,7,2023,"Medium"
1877,"Chikungunya","West Bengal",4431,7,2023,"High"
1878,"Chikungunya","Kerala",3954,7,2023,"High"
1879,"Chikungunya","Gujarat",2875,7,2023,"Medium"
1880,"Chikungunya","Madhya Pradesh",4588,7,2023,"High"
1881,"Hepatitis A","Delhi",4587,7,2023,"High"
1882,"Hepatitis A","Maharashtra",4310,7,2023,"High"
1883,"Hepatitis A","Karnataka",2759,7,2023,"Medium"
1884,"Hepatitis A","Tamil Nadu",3116,7,2023,"High"
1885,"Hepatitis A","Rajasthan",4543,7,2023,"High"
1886,"Hepatitis A","Uttar Pradesh",1514,7,2023,"Medium"
1887,"Hepatitis A","West Bengal",4633,7,2023,"High"
1888,"Hepatitis A","Kerala",1512,7,2023,"Medium"
1889,"Hepatitis A","Gujarat",4033,7,2023,"High"
1890,"Hepatitis A","Madhya Pradesh",1038,7,2023,"Medium"
1891,"Japanese Encephalitis","Delhi",2471,7,2023,"Medium"
1892,"Japanese Encephalitis","Maharashtra",2940,7,2023,"Medium"
1893,"Japanese Encephalitis","Karnataka",1453,7,2023,"Medium"
1894,"Japanese Encephalitis","Tamil Nadu",3298,7,2023,"High"
1895,"Japanese Encephalitis","Rajasthan",1841,7,2023,"Medium"
1896,"Japanese Encephalitis","Uttar Pradesh",2808,7,2023,"Medium"
1897,"Japanese Encephalitis","West Bengal",4867,7,2023,"High"
1898,"Japanese Encephalitis","Kerala",4150,7,2023,"High"
1899,"Japanese Encephalitis","Gujarat",2917,7,2023,"Medium"
1900,"Japanese Encephalitis","Madhya Pradesh",1176,7,2023,"Medium"
1901,"Dengue","Delhi",1975,8,2023,"Medium"
1902,"Dengue","Maharashtra",3962,8,2023,"High"
1903,"Dengue","Karnataka",3579,8,2023,"High"
1904,"Dengue","Tamil Nadu",2584,8,2023,"Medium"
1905,"Dengue","Rajasthan",2137,8,2023,"Medium"
1906,"Dengue","Uttar Pradesh",3934,8,2023,"High"
1907,"Dengue","West Bengal",4255,8,2023,"High"
1908,"Dengue","Kerala",1780,8,2023,"Medium"
1909,"Dengue","Gujarat",4229,8,2023,"High"
1910,"Dengue","Madhya Pradesh",778,8,2023,"Low"
1911,"Malaria","Delhi",1705,8,2023,"Medium"
1912,"Malaria","Maharashtra",164,8,2023,"Low"
1913,"Malaria","Karnataka",4019,8,2023,"High"
1914,"Malaria","Tamil Nadu",3406,8,2023,"High"
1915,"Malaria","Rajasthan",3813,8,2023,"High"
1916,"Malaria","Uttar Pradesh",4876,8,2023,"High"
1917,"Malaria","West Bengal",2997,8,2023,"Medium"
1918,"Malaria","Kerala",3074,8,2023,"High"
1919,"Malaria","Gujarat",1819,8,2023,"Medium"
1920,"Malaria","Madhya Pradesh",2884,8,2023,"Medium"
1921,"Influenza","Delhi",3601,8,2023,"High"
1922,"Influenza","Maharashtra",3318,8,2023,"High"
1923,"Influenza","Karnataka",151,8,2023,"Low"
1924,"Influenza","Tamil Nadu",3832,8,2023,"High"
1925,"Influenza","Rajasthan",445,8,2023,"Low"
1926,"Influenza","Uttar Pradesh",1258,8,2023,"Medium"
1927,"Influenza","West Bengal",1609,8,2023,"Medium"
1928,"Influenza","Kerala",1548,8,2023,"Medium"
1929,"Influenza","Gujarat",59,8,2023,"Low"
1930,"Influenza","Madhya Pradesh",2686,8,2023,"Medium"
1931,"COVID-19","Delhi",3789,8,2023,"High"
1932,"COVID-19","Maharashtra",3272,8,2023,"High"
1933,"COVID-19","Karnataka",501,8,2023,"Low"
1934,"COVID-19","Tamil Nadu",3394,8,2023,"High"
1935,"COVID-19","Rajasthan",1987,8,2023,"Medium"
1936,"COVID-19","Uttar Pradesh",3868,8,2023,"High"
1937,"COVID-19","West Bengal",2195,8,2023,"Medium"
1938,"COVID-19","Kerala",3478,8,2023,"High"
1939,"COVID-19","Gujarat",2749,8,2023,"Medium"
1940,"COVID-19","Madhya Pradesh",448,8,2023,"Low"
1941,"Typhoid","Delhi",2583,8,2023,"Medium"
1942,"Typhoid","Maharashtra",2954,8,2023,"Medium"
1943,"Typhoid","Karnataka",2291,8,2023,"Medium"
1944,"Typhoid","Tamil Nadu",256,8,2023,"Low"
1945,"Typhoid","Rajasthan",961,8,2023,"Low"
1946,"Typhoid","Uttar Pradesh",3158,8,2023,"High"
1947,"Typhoid","West Bengal",1821,8,2023,"Medium"
1948,"Typhoid","Kerala",36,8,2023,"Low"
1949,"Typhoid","Gujarat",1165,8,2023,"Medium"
1950,"Typhoid","Madhya Pradesh",1330,8,2023,"Medium"
1951,"Cholera","Delhi",3625,8,2023,"High"
1952,"Cholera","Maharashtra",1108,8,2023,"Medium"
1953,"Cholera","Karnataka",2883,8,2023,"Medium"
1954,"Cholera","Tamil Nadu",4254,8,2023,"High"
1955,"Cholera","Rajasthan",4749,8,2023,"High"
1956,"Cholera","Uttar Pradesh",3028,8,2023,"High"
1957,"Cholera","West Bengal",1541,8,2023,"Medium"
1958,"Cholera","Kerala",3274,8,2023,"High"
1959,"Cholera","Gujarat",2185,8,2023,"Medium"
1960,"Cholera","Madhya Pradesh",2140,8,2023,"Medium"
1961,"Tuberculosis","Delhi",769,8,2023,"Low"
1962,"Tuberculosis","Maharashtra",630,8,2023,"Low"
1963,"Tuberculosis","Karnataka",3957,8,2023,"High"
1964,"Tuberculosis","Tamil Nadu",4368,8,2023,"High"
1965,"Tuberculosis","Rajasthan",4567,8,2023,"High"
1966,"Tuberculosis","Uttar Pradesh",4378,8,2023,"High"
1967,"Tuberculosis","West Bengal",3811,8,2023,"High"
1968,"Tuberculosis","Kerala",840,8,2023,"Low"
1969,"Tuberculosis","Gujarat",1209,8,2023,"Medium"
1970,"Tuberculosis","Madhya Pradesh",3502,8,2023,"High"
1971,"Chikungunya","Delhi",3717,8,2023,"High"
1972,"Chikungunya","Maharashtra",4412,8,2023,"High"
1973,"Chikungunya","Karnataka",1693,8,2023,"Medium"
1974,"Chikungunya","Tamil Nadu",418,8,2023,"Low"
1975,"Chikungunya","Rajasthan",3003,8,2023,"High"
1976,"Chikungunya","Uttar Pradesh",640,8,2023,"Low"
1977,"Chikungunya","West Bengal",4481,8,2023,"High"
1978,"Chikungunya","Kerala",2958,8,2023,"Medium"
1979,"Chikungunya","Gujarat",3135,8,2023,"High"
1980,"Chikungunya","Madhya Pradesh",2736,8,2023,"Medium"
1981,"Hepatitis A","Delhi",1255,8,2023,"Medium"
1982,"Hepatitis A","Maharashtra",2874,8,2023,"Medium"
1983,"Hepatitis A","Karnataka",1681,8,2023,"Medium"
1984,"Hepatitis A","Tamil Nadu",688,8,2023,"Low"
1985,"Hepatitis A","Rajasthan",4841,8,2023,"High"
1986,"Hepatitis A","Uttar Pradesh",4118,8,2023,"High"
1987,"Hepatitis A","West Bengal",3165,8,2023,"High"
1988,"Hepatitis A","Kerala",312,8,2023,"Low"
1989,"Hepatitis A","Gujarat",103,8,2023,"Low"
1990,"Hepatitis A","Madhya Pradesh",1722,8,2023,"Medium"
1991,"Japanese Encephalitis","Delhi",1603,8,2023,"Medium"
1992,"Japanese Encephalitis","Maharashtra",4752,8,2023,"High"
1993,"Japanese Encephalitis","Karnataka",1417,8,2023,"Medium"
1994,"Japanese Encephalitis","Tamil Nadu",1638,8,2023,"Medium"
1995,"Japanese Encephalitis","Rajasthan",4743,8,2023,"High"
1996,"Japanese Encephalitis","Uttar Pradesh",1692,8,2023,"Medium"
1997,"Japanese Encephalitis","West Bengal",2279,8,2023,"Medium"
1998,"Japanese Encephalitis","Kerala",1242,8,2023,"Medium"
1999,"Japanese Encephalitis","Gujarat",1515,8,2023,"Medium"
2000,"Japanese Encephalitis","Madhya Pradesh",3524,8,2023,"High"
2001,"Dengue","Delhi",3867,9,2023,"High"
2002,"Dengue","Maharashtra",694,9,2023,"Low"
2003,"Dengue","Karnataka",21,9,2023,"Low"
2004,"Dengue","Tamil Nadu",3736,9,2023,"High"
2005,"Dengue","Rajasthan",1813,9,2023,"Medium"
2006,"Dengue","Uttar Pradesh",3082,9,2023,"High"
2007,"Dengue","West Bengal",1611,9,2023,"Medium"
2008,"Dengue","Kerala",1200,9,2023,"Medium"
2009,"Dengue","Gujarat",3721,9,2023,"High"
2010,"Dengue","Madhya Pradesh",4910,9,2023,"High"
2011,"Malaria","Delhi",357,9,2023,"Low"
2012,"Malaria","Maharashtra",1964,9,2023,"Medium"
2013,"Malaria","Karnataka",1567,9,2023,"Medium"
2014,"Malaria","Tamil Nadu",1242,9,2023,"Medium"
2015,"Malaria","Rajasthan",1595,9,2023,"Medium"
2016,"Malaria","Uttar Pradesh",4256,9,2023,"High"
2017,"Malaria","West Bengal",243,9,2023,"Low"
2018,"Malaria","Kerala",398,9,2023,"Low"
2019,"Malaria","Gujarat",493,9,2023,"Low"
2020,"Malaria","Madhya Pradesh",4536,9,2023,"High"
2021,"Influenza","Delhi",565,9,2023,"Low"
2022,"Influenza","Maharashtra",4266,9,2023,"High"
2023,"Influenza","Karnataka",531,9,2023,"Low"
2024,"Influenza","Tamil Nadu",2512,9,2023,"Medium"
2025,"Influenza","Rajasthan",875,9,2023,"Low"
2026,"Influenza","Uttar Pradesh",2830,9,2023,"Medium"
2027,"Influenza","West Bengal",1959,9,2023,"Medium"
2028,"Influenza","Kerala",3884,9,2023,"High"
2029,"Influenza","Gujarat",3127,9,2023,"High"
2030,"Influenza","Madhya Pradesh",1986,9,2023,"Medium"
2031,"COVID-19","Delhi",4171,9,2023,"High"
2032,"COVID-19","Maharashtra",2800,9,2023,"Medium"
2033,"COVID-19","Karnataka",457,9,2023,"Low"
2034,"COVID-19","Tamil Nadu",2486,9,2023,"Medium"
2035,"COVID-19","Rajasthan",2821,9,2023,"Medium"
2036,"COVID-19","Uttar Pradesh",4544,9,2023,"High"
2037,"COVID-19","West Bengal",2591,9,2023,"Medium"
2038,"COVID-19","Kerala",1794,9,2023,"Medium"
2039,"COVID-19","Gujarat",2785,9,2023,"Medium"
2040,"COVID-19","Madhya Pradesh",4128,9,2023,"High"
2041,"Typhoid","Delhi",1945,9,2023,"Medium"
2042,"Typhoid","Maharashtra",2078,9,2023,"Medium"
2043,"Typhoid","Karnataka",1751,9,2023,"Medium"
2044,"Typhoid","Tamil Nadu",2300,9,2023,"Medium"
2045,"Typhoid","Rajasthan",151,9,2023,"Low"
2046,"Typhoid","Uttar Pradesh",4658,9,2023,"High"
2047,"Typhoid","West Bengal",2123,9,2023,"Medium"
2048,"Typhoid","Kerala",3372,9,2023,"High"
2049,"Typhoid","Gujarat",1241,9,2023,"Medium"
2050,"Typhoid","Madhya Pradesh",1526,9,2023,"Medium"
2051,"Cholera","Delhi",2287,9,2023,"Medium"
2052,"Cholera","Maharashtra",732,9,2023,"Low"
2053,"Cholera","Karnataka",503,9,2023,"Low"
2054,"Cholera","Tamil Nadu",3906,9,2023,"High"
2055,"Cholera","Rajasthan",3395,9,2023,"High"
2056,"Cholera","Uttar Pradesh",768,9,2023,"Low"
2057,"Cholera","West Bengal",1481,9,2023,"Medium"
2058,"Cholera","Kerala",2926,9,2023,"Medium"
